YEAR,REGION,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2018,Northeast,25,Massachusetts,41-0000,Sales and Related Occupations,major,317270,1,88.837,0.88,23.52,48930,1.1,11.53,11.93,14.74,27.77,45.81,23980,24820,30660,57760,95280,,
2018,Northeast,25,Massachusetts,43-0000,Office and Administrative Support Occupations,major,496690,0.9,139.077,0.92,21.65,45040,0.3,12.31,15.51,20.14,26.46,32.09,25600,32260,41890,55030,66750,,
2018,Northeast,25,Massachusetts,45-0000,"Farming, Fishing, and Forestry Occupations",major,1890,13.2,0.528,0.16,17.81,37040,2.6,11.7,12.89,15.96,21.17,27.61,24340,26810,33200,44040,57430,,
2018,Northeast,25,Massachusetts,47-0000,Construction and Extraction Occupations,major,128570,1.6,35.999,0.87,30.62,63700,0.8,16.41,20.95,28.25,38.46,48.88,34130,43580,58770,80000,101680,,
2018,Northeast,25,Massachusetts,49-0000,"Installation, Maintenance, and Repair Occupations",major,103230,1.8,28.906,0.74,26.86,55880,0.6,14.51,18.8,25.38,33.41,42.75,30180,39110,52790,69490,88910,,
2018,Northeast,25,Massachusetts,51-0000,Production Occupations,major,152320,1.8,42.649,0.68,20.57,42790,0.7,12.1,14.21,18.44,24.74,31.85,25160,29550,38350,51460,66250,,
2018,Northeast,25,Massachusetts,53-0000,Transportation and Material Moving Occupations,major,190150,1.7,53.244,0.75,19.48,40510,1,11.75,12.85,16.97,23.5,30.68,24430,26720,35300,48870,63820,,
2018,Midwest,26,Michigan,11-0000,Management Occupations,major,198270,1.1,45.919,0.87,55.53,115490,0.6,24.09,34.7,48.9,67.62,94.88,50110,72180,101710,140650,197350,,
2018,Midwest,26,Michigan,13-0000,Business and Financial Operations Occupations,major,211500,1.6,48.983,0.92,34.41,71580,0.6,17.68,23.66,31.14,41.4,54.21,36780,49210,64770,86120,112750,,
2018,Midwest,26,Michigan,15-0000,Computer and Mathematical Occupations,major,112890,2.3,26.144,0.86,38.11,79280,0.8,19.28,26.71,36.55,47.81,59.38,40110,55550,76020,99450,123500,,
2018,Midwest,26,Michigan,17-0000,Architecture and Engineering Occupations,major,139590,5.4,32.328,1.83,40.3,83820,0.9,22.46,30.21,38.88,49.36,60.01,46710,62840,80860,102670,124820,,
2018,Midwest,26,Michigan,19-0000,"Life, Physical, and Social Science Occupations",major,30440,5,7.049,0.87,30.49,63420,2.1,15.07,19.68,27.16,37.14,50.13,31350,40940,56490,77250,104270,,
2018,Midwest,26,Michigan,21-0000,Community and Social Service Occupations,major,61720,1.8,14.294,0.95,22.81,47450,1,11.7,16.06,22.08,28.34,34.06,24340,33400,45920,58940,70840,,
2018,Midwest,26,Michigan,23-0000,Legal Occupations,major,25880,3.2,5.994,0.77,41.58,86480,2.4,17.28,23.41,32.98,51.24,75.79,35930,48700,68600,106580,157650,,
2018,Midwest,26,Michigan,25-0000,"Education, Training, and Library Occupations",major,229340,1.7,53.115,0.88,26.79,55730,2.3,10.61,13.99,22.78,34.99,46.84,22070,29090,47380,72780,97420,,
2018,Midwest,26,Michigan,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,53470,2.7,12.383,0.92,25.27,52560,1.5,10.2,13.92,21.57,32.01,44.58,21210,28960,44870,66580,92730,,
2018,Midwest,26,Michigan,29-0000,Healthcare Practitioners and Technical Occupations,major,283410,1.9,65.638,1.1,38.29,79650,1.1,16.08,23.51,31.26,40.52,63.73,33440,48890,65020,84290,132560,,
2018,Midwest,26,Michigan,31-0000,Healthcare Support Occupations,major,136180,1.8,31.538,1.11,15,31200,0.6,10.15,12.03,14.27,17.25,20.14,21110,25020,29680,35880,41890,,
2018,Midwest,26,Michigan,33-0000,Protective Service Occupations,major,77370,1.6,17.918,0.75,20.9,43480,1.4,9.89,11.8,19.02,27.44,34.76,20560,24550,39570,57080,72290,,
2018,Midwest,26,Michigan,35-0000,Food Preparation and Serving Related Occupations,major,392990,0.8,91.017,0.98,11.7,24340,0.5,9.32,9.48,10.09,12.27,16.27,19380,19710,20980,25510,33840,,
2018,Midwest,26,Michigan,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,124690,1.7,28.878,0.95,13.76,28630,0.7,9.61,10.48,12.26,15.63,19.54,19980,21800,25500,32510,40630,,
2018,Midwest,26,Michigan,39-0000,Personal Care and Service Occupations,major,129640,2.2,30.024,0.8,12.99,27020,0.7,9.43,9.86,11.23,13.92,19.26,19610,20510,23360,28950,40060,,
2018,Midwest,26,Michigan,41-0000,Sales and Related Occupations,major,415460,1.2,96.22,0.96,19.62,40810,0.8,9.46,10.22,12.94,22.37,38.19,19690,21260,26920,46520,79430,,
2018,Midwest,26,Michigan,43-0000,Office and Administrative Support Occupations,major,612950,1.1,141.959,0.94,18.04,37530,0.3,10.33,12.85,16.73,21.78,28.25,21490,26730,34800,45300,58750,,
2018,Midwest,26,Michigan,45-0000,"Farming, Fishing, and Forestry Occupations",major,6100,6.8,1.412,0.43,14.94,31070,1.9,9.47,10.38,13.09,17.27,23.16,19700,21590,27220,35910,48160,,
2018,Midwest,26,Michigan,47-0000,Construction and Extraction Occupations,major,142820,1.4,33.077,0.8,24.67,51310,0.7,13.53,17.19,23.26,30.9,38,28150,35760,48380,64260,79040,,
2018,Midwest,26,Michigan,49-0000,"Installation, Maintenance, and Repair Occupations",major,171540,1.6,39.729,1.02,22.99,47810,0.6,12,15.46,21.28,28.71,36.9,24960,32160,44270,59720,76750,,
2018,Midwest,26,Michigan,51-0000,Production Occupations,major,472680,1.6,109.472,1.74,19.1,39730,0.9,10.79,13.11,17.1,23.55,30.41,22450,27260,35560,48990,63260,,
2018,Midwest,26,Michigan,53-0000,Transportation and Material Moving Occupations,major,288900,1.4,66.908,0.95,18.35,38170,3.4,9.76,11.68,15.67,21.14,27.81,20290,24290,32600,43970,57840,,
2018,Midwest,27,Minnesota,11-0000,Management Occupations,major,171250,1.2,59.717,1.13,56.83,118200,1.1,26.3,36,50.29,69.59,94.86,54700,74880,104600,144750,197310,,
2018,Midwest,27,Minnesota,13-0000,Business and Financial Operations Occupations,major,164510,2.4,57.365,1.08,35.45,73740,0.8,20.22,25.55,32.4,42.11,54.77,42050,53140,67390,87590,113920,,
2018,Midwest,27,Minnesota,15-0000,Computer and Mathematical Occupations,major,96020,2.4,33.484,1.11,42,87350,0.8,23.08,30.15,40.26,52.14,62.94,48010,62720,83740,108440,130920,,
2018,Midwest,27,Minnesota,17-0000,Architecture and Engineering Occupations,major,56070,2.5,19.553,1.11,39.57,82300,1.3,22.41,28.62,36.89,48.43,60.74,46600,59530,76730,100730,126330,,
2018,Midwest,27,Minnesota,19-0000,"Life, Physical, and Social Science Occupations",major,26210,5.6,9.14,1.13,36.46,75830,2.4,19.04,24.89,32.97,44.02,58.26,39600,51760,68580,91560,121190,,
2018,Midwest,27,Minnesota,21-0000,Community and Social Service Occupations,major,57870,2.6,20.181,1.34,23.55,48990,1.3,13.53,17.12,22.34,29.04,36.44,28130,35600,46470,60410,75790,,
2018,Midwest,27,Minnesota,23-0000,Legal Occupations,major,19870,2.6,6.931,0.89,45.8,95250,2.1,20.53,26.43,35.89,57.25,80.59,42710,54960,74640,119080,167640,,
2018,Midwest,27,Minnesota,25-0000,"Education, Training, and Library Occupations",major,166300,1.8,57.992,0.96,27.12,56410,3.1,13.09,17.16,23.81,34.22,44.54,27230,35680,49530,71190,92640,,
2018,Midwest,27,Minnesota,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,39670,3.1,13.833,1.03,26.34,54790,1.4,11.66,16.9,23.93,32.55,43.4,24250,35150,49780,67700,90280,,
2018,Midwest,27,Minnesota,29-0000,Healthcare Practitioners and Technical Occupations,major,190720,7.4,66.505,1.11,42.96,89360,2,19.49,25.67,35.19,46.98,72.97,40550,53390,73190,97720,151780,,
2018,Midwest,27,Minnesota,31-0000,Healthcare Support Occupations,major,83380,3.8,29.075,1.02,17.23,35840,1,12.16,13.74,16.31,19.73,24.02,25290,28580,33920,41030,49960,,
2018,Midwest,27,Minnesota,33-0000,Protective Service Occupations,major,44390,2.6,15.479,0.65,24.22,50380,3.3,11.13,14.1,20.85,31.38,40.5,23160,29320,43360,65260,84240,,
2018,Midwest,27,Minnesota,35-0000,Food Preparation and Serving Related Occupations,major,242170,1,84.447,0.91,12.87,26770,0.7,10.02,10.26,11.53,14.08,17.91,20850,21330,23990,29290,37260,,
2018,Midwest,27,Minnesota,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,85820,2,29.925,0.98,15.85,32970,1.1,10.38,11.78,14.51,18.69,23.57,21590,24510,30170,38880,49030,,
2018,Midwest,27,Minnesota,39-0000,Personal Care and Service Occupations,major,144070,3.1,50.24,1.33,13.72,28530,0.8,10.08,10.97,12.5,14.72,18.59,20960,22820,26000,30620,38670,,
2018,Midwest,27,Minnesota,41-0000,Sales and Related Occupations,major,277070,1.3,96.619,0.96,21.07,43830,1.2,10.15,11.26,14.51,24.67,39.26,21110,23420,30190,51320,81660,,
2018,Midwest,27,Minnesota,43-0000,Office and Administrative Support Occupations,major,405970,1.2,141.566,0.94,19.76,41110,0.4,11.53,14.56,18.65,23.8,29.53,23990,30280,38800,49510,61430,,
2018,Midwest,27,Minnesota,45-0000,"Farming, Fishing, and Forestry Occupations",major,3980,7.2,1.387,0.42,17.46,36310,2.5,10.56,12.4,16.23,21.19,26.22,21960,25790,33760,44080,54530,,
2018,Midwest,27,Minnesota,47-0000,Construction and Extraction Occupations,major,100510,1.7,35.049,0.85,28.63,59550,0.8,16.33,20.39,27.59,35.8,43.18,33960,42410,57390,74460,89820,,
2018,Midwest,27,Minnesota,49-0000,"Installation, Maintenance, and Repair Occupations",major,100030,2,34.882,0.9,24.04,50010,0.6,13.75,17.45,22.84,29.46,36.77,28610,36300,47520,61290,76480,,
2018,Midwest,27,Minnesota,51-0000,Production Occupations,major,214230,1.9,74.706,1.19,19.78,41140,0.6,12.21,14.59,18.26,23.65,29.68,25390,30340,37970,49180,61740,,
2018,Midwest,27,Minnesota,53-0000,Transportation and Material Moving Occupations,major,177580,1.9,61.923,0.87,19.68,40930,1.7,10.87,13.36,17.82,23.61,30.26,22600,27780,37070,49110,62940,,
2018,South,28,Mississippi,11-0000,Management Occupations,major,56330,1.8,50.122,0.95,39.19,81510,1.1,14.62,21.96,33.05,48.31,70.64,30410,45670,68740,100480,146940,,
2018,South,28,Mississippi,13-0000,Business and Financial Operations Occupations,major,32100,2.2,28.559,0.54,29.23,60800,1,13.79,18.74,26.76,36.12,46.45,28690,38990,55660,75130,96620,,
2018,South,28,Mississippi,15-0000,Computer and Mathematical Occupations,major,12380,4.4,11.013,0.36,33.62,69920,1.9,17.39,22.84,30.63,40.89,51.73,36180,47510,63700,85050,107610,,
2018,South,28,Mississippi,17-0000,Architecture and Engineering Occupations,major,13950,4.8,12.413,0.7,36.01,74910,1.6,17.06,24.46,34.11,45.77,58.39,35480,50880,70940,95200,121450,,
2018,South,28,Mississippi,19-0000,"Life, Physical, and Social Science Occupations",major,6220,2.2,5.533,0.68,29.84,62060,3.3,15.56,19.88,26.14,37.08,49.22,32360,41360,54370,77130,102380,,
2018,South,28,Mississippi,21-0000,Community and Social Service Occupations,major,14190,2.5,12.624,0.84,18.99,39490,1.4,10.7,13.79,17.64,23.09,29.29,22250,28680,36690,48030,60930,,
2018,South,28,Mississippi,23-0000,Legal Occupations,major,5720,6.3,5.092,0.65,35.75,74360,4,12.22,18.25,27.29,45.22,67.95,25420,37960,56770,94060,141340,,
2018,South,28,Mississippi,25-0000,"Education, Training, and Library Occupations",major,74730,2.8,66.495,1.1,21.24,44170,4.5,8.66,11.5,19.46,25.27,32.78,18020,23910,40470,52560,68170,,
2018,South,28,Mississippi,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,8140,5.7,7.246,0.54,22.35,46480,4.6,9.57,12.78,18,27.2,36.83,19900,26580,37450,56580,76610,,
2018,South,28,Mississippi,29-0000,Healthcare Practitioners and Technical Occupations,major,79780,3.1,70.99,1.19,30.86,64190,1.4,13.91,18.67,25.26,34.06,51.25,28940,38840,52530,70840,106590,,
2018,South,28,Mississippi,31-0000,Healthcare Support Occupations,major,31110,2.9,27.684,0.97,12.37,25720,1.1,8.48,9.44,11.3,13.98,17.72,17650,19620,23500,29090,36860,,
2018,South,28,Mississippi,33-0000,Protective Service Occupations,major,32290,2.6,28.734,1.21,15.9,33080,1.5,8.94,10.94,14.44,18.95,24.51,18600,22760,30020,39410,50980,,
2018,South,28,Mississippi,35-0000,Food Preparation and Serving Related Occupations,major,102770,1.4,91.449,0.99,10.16,21130,0.7,7.89,8.36,9.15,10.82,14.11,16410,17400,19030,22510,29350,,
2018,South,28,Mississippi,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,35550,3.2,31.636,1.04,11.34,23600,1.1,8.02,8.72,10.1,12.59,16.55,16680,18130,21000,26190,34420,,
2018,South,28,Mississippi,39-0000,Personal Care and Service Occupations,major,32980,2.7,29.342,0.78,11.22,23350,1.1,7.97,8.56,9.62,12,16.84,16570,17810,20000,24960,35030,,
2018,South,28,Mississippi,41-0000,Sales and Related Occupations,major,115820,2.4,103.06,1.03,14.61,30380,1.1,8.03,8.78,10.57,15.59,25.64,16700,18250,21980,32420,53320,,
2018,South,28,Mississippi,43-0000,Office and Administrative Support Occupations,major,163150,1.6,145.174,0.96,15.61,32480,0.5,9.01,10.94,14.17,18.53,24.23,18730,22760,29480,38550,50390,,
2018,South,28,Mississippi,45-0000,"Farming, Fishing, and Forestry Occupations",major,4800,6.9,4.272,1.29,17.64,36690,3.8,9.47,11.23,15.23,22.53,29.07,19710,23370,31670,46870,60470,,
2018,South,28,Mississippi,47-0000,Construction and Extraction Occupations,major,41250,2.2,36.705,0.89,19.24,40030,1.9,10.9,13.64,17.53,24.01,29.63,22670,28360,36470,49930,61630,,
2018,South,28,Mississippi,49-0000,"Installation, Maintenance, and Repair Occupations",major,51980,1.8,46.254,1.19,20.82,43300,1.2,10.52,13.95,19.11,26.5,34.11,21880,29020,39760,55120,70960,,
2018,South,28,Mississippi,51-0000,Production Occupations,major,108810,2.2,96.819,1.54,16.92,35200,1.8,9.58,11.57,14.88,20.04,27.42,19940,24070,30960,41690,57040,,
2018,South,28,Mississippi,53-0000,Transportation and Material Moving Occupations,major,99780,2.1,88.783,1.25,16.01,33290,1.9,8.62,10.24,13.54,18.68,26.49,17920,21300,28160,38850,55100,,
2018,Midwest,29,Missouri,11-0000,Management Occupations,major,123150,1.3,43.908,0.83,51.64,107410,0.8,19.83,29.46,44.57,64.32,92.24,41240,61280,92710,133790,191850,,
2018,Midwest,29,Missouri,13-0000,Business and Financial Operations Occupations,major,138940,1.7,49.537,0.93,33.25,69160,0.8,17,22.47,29.94,40.07,51.61,35350,46730,62280,83350,107350,,
2018,Midwest,29,Missouri,15-0000,Computer and Mathematical Occupations,major,88360,2.7,31.505,1.04,37.7,78420,1.3,19.04,25.74,36.34,48.03,59.53,39590,53540,75590,99900,123820,,
2018,Midwest,29,Missouri,17-0000,Architecture and Engineering Occupations,major,38390,2.9,13.686,0.77,38.38,79840,2.1,20.19,26.85,35.86,47.38,60.92,41990,55850,74600,98540,126710,,
2018,Midwest,29,Missouri,19-0000,"Life, Physical, and Social Science Occupations",major,17030,3.6,6.072,0.75,30.34,63120,1.8,16.05,20.37,26.04,36.59,48.54,33390,42360,54170,76110,100960,,
2018,Midwest,29,Missouri,21-0000,Community and Social Service Occupations,major,43300,2.3,15.437,1.03,19.84,41270,1.1,11.62,15.17,18.27,23.24,29.88,24170,31560,38010,48340,62150,,
2018,Midwest,29,Missouri,23-0000,Legal Occupations,major,18650,3.8,6.65,0.85,42.84,89110,2.3,16.53,24.09,33.42,55.98,77.48,34380,50100,69520,116430,161150,,
2018,Midwest,29,Missouri,25-0000,"Education, Training, and Library Occupations",major,149990,1.6,53.475,0.88,24.92,51840,3.4,10.34,14.91,20.9,29.45,41.35,21510,31020,43460,61260,86010,,
2018,Midwest,29,Missouri,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,35960,3.2,12.821,0.95,24.28,50500,1.7,9.38,13.14,20.04,29.57,42.21,19500,27330,41690,61510,87800,,
2018,Midwest,29,Missouri,29-0000,Healthcare Practitioners and Technical Occupations,major,191550,2.2,68.296,1.14,34.67,72120,1.5,14.96,20.57,28.1,38.18,57.76,31120,42790,58450,79420,120130,,
2018,Midwest,29,Missouri,31-0000,Healthcare Support Occupations,major,83920,2.5,29.919,1.05,14.08,29280,1.2,9.39,10.62,12.64,16.08,20.32,19520,22090,26280,33450,42270,,
2018,Midwest,29,Missouri,33-0000,Protective Service Occupations,major,59880,3,21.35,0.9,20.91,43480,2.3,10.34,13.43,18.05,27.1,35.52,21500,27930,37550,56360,73880,,
2018,Midwest,29,Missouri,35-0000,Food Preparation and Serving Related Occupations,major,264450,1,94.285,1.02,11.18,23250,0.6,8.38,8.86,9.74,12.17,15.54,17440,18430,20270,25320,32330,,
2018,Midwest,29,Missouri,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,86410,1.8,30.81,1.01,13.59,28280,1.1,8.88,10.12,12.26,15.32,19.77,18460,21060,25500,31870,41130,,
2018,Midwest,29,Missouri,39-0000,Personal Care and Service Occupations,major,120090,2.1,42.816,1.14,12.05,25070,0.9,8.57,9.37,10.74,12.38,17.77,17830,19500,22330,25740,36950,,
2018,Midwest,29,Missouri,41-0000,Sales and Related Occupations,major,277800,1.4,99.046,0.99,18.44,38360,1,8.72,9.84,12.67,21.18,34.67,18130,20460,26350,44040,72120,,
2018,Midwest,29,Missouri,43-0000,Office and Administrative Support Occupations,major,440920,1,157.204,1.04,17.61,36640,0.3,10.08,12.56,16.27,21.15,27.79,20970,26120,33840,43980,57810,,
2018,Midwest,29,Missouri,45-0000,"Farming, Fishing, and Forestry Occupations",major,4930,7.1,1.757,0.53,15.98,33230,1.6,9.42,11.69,14.58,19.04,24.24,19600,24310,30320,39590,50410,,
2018,Midwest,29,Missouri,47-0000,Construction and Extraction Occupations,major,107240,1.5,38.235,0.93,25.76,53590,0.8,13.66,17.22,24.35,33.84,39.3,28400,35810,50650,70390,81740,,
2018,Midwest,29,Missouri,49-0000,"Installation, Maintenance, and Repair Occupations",major,112120,1.6,39.974,1.03,21.99,45740,0.6,12.01,15.53,20.59,27.57,34.63,24980,32310,42820,57340,72040,,
2018,Midwest,29,Missouri,51-0000,Production Occupations,major,207770,1.8,74.078,1.18,18.23,37920,1,10.44,12.95,16.8,21.9,28.55,21710,26940,34950,45550,59390,,
2018,Midwest,29,Missouri,53-0000,Transportation and Material Moving Occupations,major,193920,1.8,69.14,0.98,17.66,36730,1.1,9.46,11.72,15.68,21.85,28.76,19680,24380,32620,45440,59830,,
2018,West,30,Montana,11-0000,Management Occupations,major,16490,1.8,35.584,0.68,43.93,91370,1.1,18.89,27.44,38.74,52.95,73.07,39290,57080,80580,110140,151990,,
2018,West,30,Montana,13-0000,Business and Financial Operations Occupations,major,20840,2.3,44.988,0.84,29.66,61700,1.3,15.89,20.58,26.98,35.51,46.1,33050,42810,56110,73860,95890,,
2018,West,30,Montana,15-0000,Computer and Mathematical Occupations,major,8660,5.7,18.684,0.62,31.44,65390,2.5,15.71,21.15,29.03,37.43,48.21,32680,44000,60390,77860,100270,,
2018,West,30,Montana,17-0000,Architecture and Engineering Occupations,major,7070,3.2,15.257,0.86,34.8,72380,1.5,18.39,24.11,32.38,41.94,54.43,38240,50150,67350,87240,113220,,
2018,West,30,Montana,19-0000,"Life, Physical, and Social Science Occupations",major,8020,2.4,17.303,2.14,26.91,55970,1.5,14.08,16.58,24.46,33.32,42.34,29280,34490,50890,69310,88070,,
2018,West,30,Montana,21-0000,Community and Social Service Occupations,major,9170,2.8,19.787,1.32,19.72,41020,1.3,11.56,14.48,18.54,23.42,29.54,24050,30110,38560,48720,61440,,
2018,West,30,Montana,23-0000,Legal Occupations,major,3940,3.2,8.505,1.09,33.69,70070,4.6,16.25,20.33,27.27,38.85,56.19,33810,42290,56730,80810,116880,,
2018,West,30,Montana,25-0000,"Education, Training, and Library Occupations",major,29290,3.6,63.223,1.04,20.73,43120,2.5,9.38,11.66,18.08,27.6,35.69,19500,24260,37610,57410,74230,,
2018,West,30,Montana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,6120,4.4,13.215,0.98,18.17,37800,2.1,8.9,10.11,15.43,22.96,30.76,18500,21030,32100,47770,63980,,
2018,West,30,Montana,29-0000,Healthcare Practitioners and Technical Occupations,major,30360,5.1,65.536,1.1,37.63,78270,1.7,15.67,22.49,30.53,39.73,61.44,32580,46790,63510,82640,127800,,
2018,West,30,Montana,31-0000,Healthcare Support Occupations,major,12900,4.9,27.853,0.98,14.77,30720,0.9,10.68,12.37,14.21,16.83,19.34,22220,25730,29560,35000,40230,,
2018,West,30,Montana,33-0000,Protective Service Occupations,major,7900,3.4,17.046,0.72,22.08,45930,2,10.53,14.58,21.03,27.79,35.21,21910,30320,43750,57800,73240,,
2018,West,30,Montana,35-0000,Food Preparation and Serving Related Occupations,major,51120,1.7,110.353,1.19,11.32,23550,0.8,8.74,9.15,10.21,12.31,15.27,18180,19040,21230,25610,31750,,
2018,West,30,Montana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,19970,2.5,43.106,1.41,14.16,29450,1.7,9.43,10.64,12.85,16.49,20.22,19620,22140,26730,34310,42060,,
2018,West,30,Montana,39-0000,Personal Care and Service Occupations,major,15730,4,33.944,0.9,12.64,26300,1,9.13,9.95,11.41,13.96,18.05,18980,20700,23740,29030,37530,,
2018,West,30,Montana,41-0000,Sales and Related Occupations,major,48710,2.4,105.147,1.05,17.32,36020,1.5,9.13,10.28,12.73,19.1,29.98,18980,21380,26480,39720,62350,,
2018,West,30,Montana,43-0000,Office and Administrative Support Occupations,major,67840,2,146.431,0.97,16.82,34990,0.5,10.11,12.66,15.71,19.44,24.74,21020,26340,32670,40430,51450,,
2018,West,30,Montana,45-0000,"Farming, Fishing, and Forestry Occupations",major,1910,11.9,4.12,1.24,15.75,32760,4,9.02,10.17,14.16,19.69,24.26,18760,21150,29450,40950,50450,,
2018,West,30,Montana,47-0000,Construction and Extraction Occupations,major,28300,2.5,61.086,1.48,23.56,49010,0.9,13.58,17.13,22.08,28.38,35.9,28250,35620,45920,59040,74680,,
2018,West,30,Montana,49-0000,"Installation, Maintenance, and Repair Occupations",major,22190,3.8,47.899,1.23,22.96,47750,1.3,12.39,15.68,20.85,28.59,37.46,25770,32610,43360,59460,77920,,
2018,West,30,Montana,51-0000,Production Occupations,major,18030,3,38.91,0.62,19.66,40900,1.6,10.87,13.33,17.19,23.45,31.77,22600,27730,35760,48780,66090,,
2018,West,30,Montana,53-0000,Transportation and Material Moving Occupations,major,28730,4.3,62.021,0.88,19.11,39750,2.1,9.71,12.52,17.5,23.44,30.51,20200,26040,36400,48750,63470,,
2018,Midwest,31,Nebraska,11-0000,Management Occupations,major,51410,3.1,52.556,1,47.11,97990,1,19.37,28.22,41.42,58.17,80.11,40290,58700,86150,121000,166630,,
2018,Midwest,31,Nebraska,13-0000,Business and Financial Operations Occupations,major,49690,1.8,50.791,0.95,31.65,65830,1.2,16.45,21.63,28.85,38.38,49.17,34220,44980,60010,79820,102260,,
2018,Midwest,31,Nebraska,15-0000,Computer and Mathematical Occupations,major,30550,3.2,31.226,1.03,37.15,77270,1,19.76,26.33,36.26,46.91,57.33,41100,54760,75420,97570,119250,,
2018,Midwest,31,Nebraska,17-0000,Architecture and Engineering Occupations,major,12400,3.6,12.674,0.72,35.21,73250,1.1,18.41,24.8,33.58,44.13,54.54,38300,51590,69840,91780,113440,,
2018,Midwest,31,Nebraska,19-0000,"Life, Physical, and Social Science Occupations",major,6980,3.5,7.134,0.88,30.22,62850,3,15.6,20.22,26.86,36.72,48,32450,42060,55860,76370,99830,,
2018,Midwest,31,Nebraska,21-0000,Community and Social Service Occupations,major,14170,2.9,14.482,0.97,20.38,42390,1.7,11.8,14.54,18.53,24.36,31.41,24540,30240,38540,50670,65330,,
2018,Midwest,31,Nebraska,23-0000,Legal Occupations,major,5230,3.4,5.347,0.69,39.24,81610,3.2,16.55,22.02,31.01,48.36,72.75,34430,45800,64500,100580,151320,,
2018,Midwest,31,Nebraska,25-0000,"Education, Training, and Library Occupations",major,58960,2.7,60.264,0.99,24.8,51590,2.4,11.2,14.97,23.55,30.83,38.64,23300,31130,48980,64140,80360,,
2018,Midwest,31,Nebraska,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,11100,2.8,11.341,0.84,21.89,45520,1.9,9.61,13.53,19.07,26.62,37.18,19990,28140,39670,55370,77330,,
2018,Midwest,31,Nebraska,29-0000,Healthcare Practitioners and Technical Occupations,major,62770,1.4,64.166,1.07,35.96,74800,1.7,16.34,22.11,29.18,38.32,59.01,33980,45990,60700,79700,122730,,
2018,Midwest,31,Nebraska,31-0000,Healthcare Support Occupations,major,28160,3.2,28.786,1.01,14.8,30790,0.9,10.51,12.02,13.99,16.58,20.01,21870,25010,29090,34490,41620,,
2018,Midwest,31,Nebraska,33-0000,Protective Service Occupations,major,16260,2.6,16.619,0.7,21.5,44710,3,10.34,14.12,19.67,27.46,35.1,21500,29380,40910,57120,73000,,
2018,Midwest,31,Nebraska,35-0000,Food Preparation and Serving Related Occupations,major,82880,1.4,84.722,0.92,11.91,24780,1,9.39,9.75,10.82,12.71,15.76,19530,20270,22500,26440,32780,,
2018,Midwest,31,Nebraska,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,28720,2.2,29.359,0.96,13.85,28800,1.1,9.73,10.58,12.44,15.88,19.69,20230,22000,25870,33030,40960,,
2018,Midwest,31,Nebraska,39-0000,Personal Care and Service Occupations,major,29960,3.3,30.621,0.81,13.24,27540,1.6,9.48,9.92,11.52,14.47,18.76,19710,20630,23970,30100,39010,,
2018,Midwest,31,Nebraska,41-0000,Sales and Related Occupations,major,95410,1.7,97.524,0.97,18.45,38380,1.2,9.58,10.44,13.09,21.57,34.09,19920,21710,27230,44850,70920,,
2018,Midwest,31,Nebraska,43-0000,Office and Administrative Support Occupations,major,150090,1.2,153.422,1.02,17.49,36390,0.8,10.44,12.84,16.25,20.46,26.28,21720,26700,33800,42560,54660,,
2018,Midwest,31,Nebraska,45-0000,"Farming, Fishing, and Forestry Occupations",major,3450,6.9,3.527,1.06,17,35360,1.9,11.07,12.97,16.11,19.5,24.25,23030,26980,33500,40550,50440,,
2018,Midwest,31,Nebraska,47-0000,Construction and Extraction Occupations,major,43840,2,44.813,1.09,21.33,44360,1,13,15.68,19.19,25.67,33.23,27040,32620,39910,53400,69110,,
2018,Midwest,31,Nebraska,49-0000,"Installation, Maintenance, and Repair Occupations",major,40870,2.5,41.773,1.07,22.51,46820,1,12.71,16.1,21.01,27.6,35.37,26430,33500,43710,57410,73570,,
2018,Midwest,31,Nebraska,51-0000,Production Occupations,major,77460,2.5,79.18,1.26,18.54,38560,1,11.45,13.97,17.29,21.6,27.16,23810,29050,35960,44930,56490,,
2018,Midwest,31,Nebraska,53-0000,Transportation and Material Moving Occupations,major,77940,2.2,79.672,1.13,18.57,38620,2,10.36,13.07,17.17,22.27,28.99,21560,27180,35710,46310,60290,,
2018,West,32,Nevada,11-0000,Management Occupations,major,63600,1.7,47.212,0.9,54.81,114010,1.1,25.36,33.5,46.76,64.59,95.79,52740,69670,97260,134350,199240,,
